,tweets,labels
13912,"@ user a menos matrimonios , menos hijos . la curva de natalidad se ha hundido a la par con la de nupcialidad .",3
13913,"federica montseny , ministra de sanidad en el gobierno largo caballero . garcía oliver y ella llegan a madrid en nov 1936 y determinan la reanudación de las ejecuciones de paracuellos , que melchor rodríguez ( `` el ángel rojo '' ) había detenido ( vid libro julius ruiz ) . montseny y largo",3
13914,"cuanto más católica una región , menor porcentaje de voto al partido nazi",3
13915,"@ user y ahora te contesto en serio : imbécil . occidente ha dado a la humanidad la ciencia y la tecnología modernas , la democracia , los derechos humanos , la igualdad ante la ley , la idea de dignidad humana . y la abolición de la esclavitud .",3
13916,@ user esto es sólo un tímido primer paso . el primero en medio siglo . hay que celebrar el cambio de tendencia . nadie lo había hecho antes de [ political_party ] .,3
13917,@ user no quiero filonazis o negacionistas en mi tl . block .,3
13918,"... familia fundada en el matrimonio .. en esta situación , es muy importante ayudar a los jóvenes a darse un `` sí '' definitivo , que no está en contraste con la libertad , sino que representa su mayor oportunidad . con la paciencia de estar juntos durante toda la vida , el amor alcanz⬇️",3
13919,@ user y lo peor es cuando hacen filosofía materialista haciéndola pasar por `` ciencia '' .,3
13920,"este mapa de @ user y el análisis de datos que lleva detrás vale oro . así se contaminan los acuíferos , sobrefertilizando la tierra con purines . son datos oficiales . una realidad permitida por las administraciones . .",0
13921,"qué buen festival , qué selección de películas y cortos , qué buen rollo de gente y qué ratazo me pasé con @ user comentando una película que pensamos que solo era apta para periodistas y resulta que ... no .",0
13922,dime de qué pie cojeas y te diré lo grande o pequeño que llevas hoy los datos de afiliación y paro. . por delante : son datos históricos de contratación indefinida . habrá que ver cómo evoluciona la duración media de contratos pero no verlo da cosica .,0
13923,"el algarrobico , las viviendas ilegales de marbella y valdecañas siguen en pie y las promotoras que construían en ilegal lo que piden es ser indemnizadas . ¿mola o no mola españa ? .",0
13924,ayer fui al teatro y el público consiguió darme más vergüenza que la obra . y no lo tenían fácil,0
13925,"el nivel de odio que se está difundiendo hoy , día de la constitución , desde la cuenta autonómica institucional habitual , con deberes para el presidente de su partido y miedo a espuertas , es el peor homenaje a 44 años alumbrados por un pacto de diferentes que hoy sería imposible .",0
13926,esto también . la ley del solo sí es sí habría agravado penas a violadores como estos . .,0
13927,ya lo he dicho pero insisto : @ user es muy grande .,0
13928,pues vaya manera de transmitir tranquilidad . aquí no baja pistón nadie .,0
13929,"amor y dolor a chorros . y aún así o por eso , lo más bonito que he leído en tiempo .",0
13930,"@ user gracias , diego . es todo un lujo el listado de conferenciantes que habéis preparado . deseando empezar . un abrazo",0
13931,cada día una barbaridad mayor . y el silencio es una falsa equidistancia que está minando la convivencia en este país . esta presidencia es una auténtica vergüenza .,0
13932,esto de seguir llamando feminista a quien niega hasta el derecho de sentirse mujer a una parte de las mujeres me deja loquísima .,0
13933,@ user diles de mi parte a los gatos que echen a esos compañeros de piso .,0
13934,esto no va de chatgpt . es mucho más importante .,0
13935,"este año se cumple medio siglo desde que se declararon parque nacional las tablas de daimiel . ciudad real es la tierra de mi madre y mi padre , las lagunas de ruidera nuestra excursión de pequeños . se me hace difícil asumir que se haya permitido esto .",0
13936,"ayusismo . no cumplimos pero vamos a ver si cumplimos porque si hay que cumplir , cumpliremos , porque no somos cataluña y si lo dice la ue sí pero si [ politician ] , no , aunque diga lo mismo , y lo primero tuitear yo no cumplo y luego estudiar si puedo no cumplirlo . y olé !",0
13937,[ politician ] ha respaldado las becas de [ politician ] para familias con rentas de 100.000 euros al año .,0
13938,"me asomo y otra vez tuiter con la máquina del barro activada por uno de los grupos habituales . he tenido pocas jefazas del nivel de @ user por conocimientos , experiencia y defensa de su equipo . hacéis con otra mujer lo mismo que criticáis y dais bastante asco por ello .",0
13939,el ponente del pleno extraordinario del constitucional que resolverá la petición de medidas cautelarísimas por el [ political_party ] para que el gobierno no cambie normas que le permitan nombrar magistrados de su gusto correrá a cargo de enrique arnaldo . fin del chiste,0
13940,"el daño a los acuíferos . teníamos muchas ganas de tener tiempo y recursos para hacer este trabajo que hemos hecho para @ user . este es el resultado . el mal estado de las reservas de agua subterránea , que serán cada vez más importantes en el futuro .",0
13941,"@ user gracias , eduardo . muy contenta de formar parte de esta enorme oportunidad .",0
13942,para presentaros nuestro mundo de magia y fantasía el tour lo encabezará willy wonka .,0
13943,la mujer como apéndice de lo que necesitas tú . tan convencido que no sintió pudor al creer que esto era todo lo que tenía que decir de ella en el discurso del nobel . normal que esté decepcionado y patalee como niño malcriado en la sección de juguetes .,0
13944,esta no la vi venir . la presidenta de la comunidad de madrid preocupada por la dispersión de los virus en interiores . auch,0
13945,"sabéis por qué se hunde el metro en san fernando de henares ? por la ilusión de llevarlo hasta allí de los gobiernos municipales de izquierdas . sabéis por qué no hay solución aún ? . por no hacer más planes urbanísticos , que se deben hacer para realojar afectados . qué cuajo , madre",0
13946,"que los negacionistas de [ political_party ] sostenga y entren en gobiernos , no influye . que [ politician ] ridiculice que queramos llegar a casa borrachas obviando que queremos llegar seguras , no influye . que nos llamen feminazis , bombas víricas , aquelarres , no influye . cuándo nos daremos cuenta",0
13947,"@ user es de una gravedad tan enorme cada palabra de su frase . mientras se suceden las noticias de violaciones , individuales y en grupo , esta aberración de laboratorio político señala a las mujeres como culpables de lo que les pase por ir solas y borrachas .",0
13948,"@ user hola , gracias por la difusión pero es una entrevista de hace meses . no está referida a las últimas medidas .",0
13949,de los autores de hay que unirse para evitar que gobierne gente tan radical como ¡gabilondo ! llega… que gobierne la lista más votada si es la mía .,0
13950,"cuando se habla del campo , de granjeros , de agricultores , se olvida muchas veces citar quiénes son las grandes empresas detrás del modelo intensivo , cómo se extendieron por algunas regiones , quién asume los mayores riesgos . aquí hablamos de ello",0
13951,"digo yo que desestacionalizar está muy bien para ver tendencias a medio-largo plazo pero si queremos saber si se consigue luchar con la temporalidad , ya peor . sacar pecho de todo es soplar y sorber . y nop .",0
13952,"volvemos con crisis de memoria , el podcast . que no se borre la historia .",0
13953,@ user pero muchísimo . la gente ( incluido elon musk ) piensa que los medios dependen de twitter y para nada es así .,0
13954,"2 . ecisa , constructora alicantina que ha hecho un montón de hoteles .",0
13955,"@ user pues yo hoy intenté entrar a una farmacia para comprar la mascarilla para el bus y me mandaron a la calle , te atienden por ventanilla 🤣",0
13956,"@ user impresionante que recordéis partidos concretos . para mí era algo en la tele que miraba de vez en cuando para decirle a gli : qué buen control del esférico . grandes años en el cruce y huevo , siempre había un buen motivo : )",0
13957,@ user ¿ninguna asociación ecologista ha llamado la atención sobre los nuevos desarrollos cochedependientes del sureste ? mira que me extraña .,0
13958,"@ user yo , teniendo dos patitas funcionales , sufro los obstáculos cuando tengo que ir corriendo al pillar el autobús . hostil y poco funcional .",0
13959,"banderas , curas , militares… y bandos . los que quieren mal a españa , y los buenos . a mí , que de tanto viaje y tanto hablar con gente estoy aprendiendo a adorar este extraño país , me da escalofríos todo esto . y no sé cuánto tardaremos en darnos cuenta .",0
13960,@ user ¿y por qué va a convocar ? si aún que un año y se han aprobado los presupuestos . aquí como el [ political_party ] no cumple los mandatos cuando no le interesa .,2
13961,"@ user es que esa es solo un ejemplo , pero es todo el día a todas horas , yo creo que no podemos seguir callando todo el tiempo ante violencia sistemática",2
13962,"@ user y no sabía que estaban con debates de presupuestos y negociación de enmiendas . no sabe ni lo que pasa en congreso , como para saber lo que pasa en el país",2
13963,"los dos jueces a los que se le pide recusación votan sobre su propia recusación ¡toma , toma , arsa , arsa !",2
13964,pedro reventando hoy el pleno . es lo que hay . ¡gracias compañero !,2
13965,"@ user es increíble que diga eso , en vez de indignarse , mañana puede ser usted . pero sarna con gusto no pica",2
13966,"aunque haya sido la peor oposición del mundo , los líderes del no , y hayan ido a europa a intentar frenar que llegasen fondos europeos como buenos enemigos de españa , lo hemos conseguido gracias a que habéis depositado en las urnas vuestra confianza a una mayoría progresista",2
13967,@ user así hemos terminado el año . siempre puede irse a vivir a otro país con los precios más caros,2
13968,"que a jorge javier planteen echarlo de telecinco por apoyar al gobierno y a otros rostros por no ser igual de manipuladores que [ politician ] , es síntoma , primero que la derecha va con todo , y del sectarismo derechil que inunda toda la tv . vais a acabar con la tv por sectarios",2
13969,@ user ¿y ? tiene fotos con un montón de portavoces parlamentarios 🤣🤣🤣,2
13970,"@ user ya lo vemos 🤣🤣🤣 , igual que la de roquetas y la seguían los cargos de [ political_party ] , como las que te han dado pruebas",2
13971,"@ user la única consideración del cgpj fue no rebajar ninguna pena máxima , y así se hizo , en ningún momento consideró que hubiese problema por hacer abanico de penas y delitos , lo que no tiene es que revisarse conforme a nuevos delitos , cuando ley recoge los anteriores y son análogos",2
13972,"@ user gracias por la matización , al juez le servirá para terminar de empapelarte",2
13973,"@ user ¿sabe decir algo más ? lo imaginaba . tenéis 4 frases y de ahí no salís , da un poco de vergüenza",2
